GI;3;184.84,388.78,149.67,363.07,202.49,250.25,12.94,198.56,410.63,430.64,189.26,349.69,354.81,268.96,371.15,350.83,115.1,215.61,277.89,70.85
GJ;1;42.19,4.54,51.5,41.32,27.65,87.86,19.69,93.52,62.81,44.28,69.81,49.4,65.94,61.88,68.17,19.43,47.66,80.67,12.68,110.7
GK;3;538.7,213.64,30.96,204.63,384.53,300.83,390.58,119.9,369.81,426.47,123.92,124.91,52.71,294.53,339.37,250.88,321.92,152.45,28.88,318.15
GL;0;30.21,71.55,45.54,22.99,49.61,24.67,10.51,36.64,29.02,20.95,6.54,22.68,26.54,35.27,21.64,20.03,24.65,22.61,35.25,42.67
GM;0;15.78,28.08,16.89,33.45,37.69,10.89,34.57,27.22,46.17,14.37,13.55,26.92,20.77,31.36,29.07,43.88,18.13,34.5,22.73,10.37
GN;2;92.36,88.24,136.76,154.62,95.81,161.3,113.97,83.22,102.15,91.13,55.6,68.05,74.73,149.99,147.58,37.38,54.41,147.1,127.28,124.81
GO;2;120.66,120.44,97.11,200.37,270.54,130.89,152.65,131.6,169.95,172.04,128.87,122.66,127.89,17.33,142.87,59.25,170.5,95.35,53.78,160.98
GP;0;41.92,1.75,24.7,45.87,52.96,57.93,71.87,26.44,14.3,29.41,52.03,28.36,5.4,18.6,6.41,11.65,39.08,12.95,24.21,30.11
GQ;3;218.8,30.95,228.14,293.29,88.65,444.74,69.24,89.38,553.52,334.99,171.87,308.37,437.05,186.86,348.18,127.17,71.14,363.53,257.22,205.7
GR;1;55.72,47.93,11.64,44.19,59.94,57.06,23.66,22.81,3.36,67.26,50.86,38.71,92.65,24.76,46.52,81.48,39.75,66.32,84.43,64.65
GS;3;423.38,302.53,273.85,324.29,148.16,310.59,280.37,177.42,145.71,128.92,136.23,235.74,353.01,89.39,160.38,182.97,86.08,116.09,277.82,160.7
GT;2;14.02,111.59,115.98,128.19,141.85,133.13,99.37,183.97,161.95,25.92,128.79,149.0,304.5,139.38,148.19,102.68,86.2,106.69,53.09,108.98
GU;0;30.86,18.4,34.65,19.22,31.7,35.18,12.88,13.09,21.69,11.07,1.83,26.95,32.75,11.5,34.89,41.23,12.97,28.74,26.78,28.9
GV;1;65.65,83.22,46.3,78.52,101.79,30.9,87.66,36.11,27.03,45.56,67.99,22.12,96.85,88.4,87.83,12.89,82.8,106.99,57.92,61.86
GW;0;27.05,5.23,29.66,30.61,44.79,44.69,33.52,46.63,17.54,31.86,41.1,30.05,39.0,55.98,26.62,32.54,27.44,59.03,17.61,17.53
GX;2;193.81,93.83,156.21,139.22,26.61,245.07,89.3,69.2,94.27,80.17,172.04,142.85,234.11,53.17,128.55,92.89,181.98,106.29,124.79,124.86
GY;2;100.47,148.14,134.79,163.51,182.98,204.43,95.67,140.44,262.49,176.46,88.32,46.99,89.08,55.11,166.3,119.88,55.48,67.02,156.53,4.76
GZ;3;438.28,385.47,325.98,46.97,245.94,101.95,169.75,268.19,575.35,142.8,348.85,358.46,141.91,510.89,148.39,381.22,335.25,367.21,241.06,234.21
HA;3;153.58,279.55,330.06,200.26,358.77,207.72,333.64,167.39,508.72,368.66,188.06,339.76,208.1,150.04,200.93,174.75,108.27,328.75,177.26,475.56
HB;1;88.36,73.64,83.39,26.47,61.0,53.05,59.32,35.77,6.95,23.13,34.73,35.93,95.96,54.41,64.24,45.04,64.67,62.63,66.68,46.48
HC;1;58.82,69.81,93.72,122.03,57.0,39.83,84.37,8.0,60.68,87.14,63.53,51.12,38.38,84.91,90.26,89.87,57.59,22.99,46.21,63.83
HD;0;8.92,49.7,19.48,31.52,30.22,14.39,22.76,34.06,11.92,22.38,52.41,12.68,42.09,28.25,10.88,52.22,20.79,32.11,42.08,9.1
HE;3;180.79,207.57,202.08,119.22,265.1,95.84,419.27,195.65,261.18,79.62,125.56,555.84,268.51,213.64,540.49,199.52,396.08,237.87,221.11,324.28
HF;0;47.67,60.24,3.76,19.78,21.58,20.01,39.82,30.02,20.91,15.02,27.19,28.33,8.35,32.42,19.96,55.83,13.67,30.4,0.78,32.19
HG;3;331.54,154.88,319.18,242.83,221.39,257.26,15.56,365.81,187.04,155.03,460.14,429.51,183.02,280.38,455.39,133.99,179.7,84.55,318.52,216.67
HH;0;29.17,22.54,30.36,39.6,39.26,28.81,16.57,11.67,50.11,12.49,2.96,24.6,45.53,35.22,26.31,20.39,24.06,24.91,6.51,20.29
HI;0;11.0,26.87,46.45,22.61,25.46,38.49,28.39,33.12,36.41,40.29,42.28,27.51,15.97,30.39,31.15,38.61,25.71,20.56,0.31,21.26
HJ;3;258.33,329.29,320.18,92.97,449.28,530.33,288.58,235.41,255.51,443.59,401.73,597.97,379.93,74.97,300.48,341.27,258.45,142.77,253.71,277.41
HK;3;268.28,649.95,537.27,60.5,385.29,275.84,287.15,481.52,376.77,254.49,366.56,231.43,7.89,333.51,211.5,269.75,73.56,544.62,275.75,149.06
HL;0;24.36,12.11,34.8,38.03,23.89,50.7,19.94,36.85,19.0,36.35,31.91,17.93,20.39,23.32,10.93,47.34,52.81,36.36,26.55,43.9
HM;2;147.46,149.97,42.73,10.17,52.23,197.98,172.53,163.29,105.56,86.28,189.88,158.52,110.36,276.23,201.16,294.12,90.55,105.24,103.29,72.93
HN;1;64.09,37.03,64.78,54.49,53.53,54.91,74.3,53.71,6.04,56.45,93.56,68.97,28.9,100.41,69.31,43.07,48.17,21.95,50.13,77.67
HO;2;82.35,20.14,130.19,102.0,181.43,244.54,194.1,61.33,28.18,208.38,15.12,133.81,118.53,77.88,34.14,112.43,91.7,106.68,138.47,110.32
HP;3;266.31,178.05,250.19,100.22,494.32,474.46,317.7,114.42,114.92,320.09,156.56,499.58,383.38,160.0,73.75,318.62,138.5,252.39,449.88,168.69
HQ;3;428.46,252.6,253.36,164.74,39.98,114.57,95.12,281.59,32.97,121.6,247.03,5.69,454.99,337.98,289.54,260.22,50.0,4.9,258.63,304.86
HR;2;100.19,200.46,114.72,25.5,163.91,44.61,44.15,144.24,205.64,72.56,82.36,86.93,85.69,100.78,171.8,61.48,100.55,104.75,108.36,174.8
HS;3;248.51,255.03,384.81,84.65,135.84,162.64,230.41,317.18,313.45,361.28,382.32,253.63,359.09,297.71,577.35,702.41,244.95,528.34,488.45,331.06
HT;1;103.98,74.56,17.78,49.26,52.28,122.13,58.27,15.48,23.25,43.99,61.91,129.23,78.87,38.11,94.98,70.69,78.56,63.24,85.51,41.15
HU;3;70.17,74.45,268.25,62.7,156.89,332.16,190.46,385.89,224.93,342.21,348.2,425.54,232.57,178.63,432.79,286.22,225.18,104.41,157.0,268.39
HV;2;151.82,8.21,72.94,208.3,14.33,113.54,111.35,111.68,149.69,81.03,94.46,8.02,74.57,208.08,95.18,61.02,140.68,122.91,150.93,163.19
HW;1;107.32,26.42,28.87,140.43,56.11,35.58,45.75,80.57,79.16,47.12,85.98,29.21,45.56,106.2,1.33,77.86,104.08,48.1,10.16,48.67
HX;0;21.47,31.93,44.91,25.37,30.99,19.24,31.18,25.7,19.17,17.88,36.21,24.13,45.81,33.93,42.16,44.27,25.76,22.75,4.05,23.42
HY;1;22.97,96.63,64.89,37.78,33.54,70.02,70.38,36.96,56.63,75.71,67.51,80.21,19.83,50.36,43.38,77.41,69.56,138.72,73.67,93.25
HZ;2;85.06,155.64,118.28,184.81,57.02,217.11,209.58,42.27,196.56,155.19,124.7,247.1,68.39,153.57,1.17,214.56,242.36,218.77,78.71,236.64
IA;0;20.96,18.8,15.53,32.68,22.42,45.29,18.05,26.91,26.72,27.77,15.01,37.85,15.37,45.14,37.21,11.52,6.67,75.08,23.04,22.27
IB;3;209.51,127.49,352.8,223.51,207.55,310.19,151.58,296.35,436.1,95.89,698.34,130.92,352.02,230.57,314.8,214.63,276.88,269.16,484.25,72.78
IC;0;14.07,6.58,16.46,13.04,40.82,45.28,31.54,0.33,21.73,25.48,42.22,13.91,18.23,7.55,30.58,17.02,17.19,34.5,14.71,26.43
ID;0;33.94,8.13,21.9,12.61,47.49,23.44,45.56,49.27,51.65,44.64,34.07,13.5,13.17,46.01,44.36,32.03,10.92,47.63,55.28,41.29
IE;0;24.29,48.84,27.52,20.32,24.09,33.9,44.89,20.4,48.49,9.33,30.82,23.97,51.26,16.54,50.65,15.68,19.13,5.85,29.68,39.73
IF;3;346.94,194.26,386.85,362.09,314.62,397.22,318.84,12.15,527.56,283.39,66.0,23.01,263.7,226.71,261.86,243.32,172.42,94.04,211.19,348.41
IG;3;260.26,259.16,435.72,336.05,311.35,250.98,268.41,523.49,219.59,337.16,264.49,257.99,212.2,227.78,134.51,113.29,270.97,260.07,445.09,302.87
IH;1;70.91,68.19,70.82,23.47,54.15,68.83,113.0,88.49,15.9,41.83,58.45,50.77,72.22,55.71,35.15,27.81,36.62,83.19,104.43,64.87
II;3;356.38,300.02,320.97,235.12,190.69,199.72,142.21,194.84,382.1,198.36,374.28,187.59,371.94,179.75,158.03,218.53,344.69,228.8,261.69,370.43
IJ;3;89.14,146.94,544.39,39.26,168.05,264.61,352.97,207.21,115.54,380.23,185.76,12.63,265.79,287.11,421.87,522.69,127.83,276.31,100.14,234.36
IK;0;33.31,12.89,20.23,19.95,25.03,14.71,36.59,53.64,33.92,36.57,34.65,13.11,28.13,16.42,28.93,16.41,3.22,28.44,3.87,15.73
IL;0;32.74,33.1,43.15,11.58,12.04,41.79,17.72,11.11,25.23,22.77,44.39,4.51,36.95,27.22,30.64,9.9,38.83,28.65,5.78,27.43
IM;2;79.46,120.21,247.12,144.32,122.17,148.92,159.4,72.33,86.9,80.92,82.08,47.69,107.36,139.3,206.9,52.76,135.24,82.45,138.51,194.47
IN;1;19.94,17.44,20.85,82.05,37.95,29.37,38.35,93.26,30.43,56.97,27.6,119.81,84.94,96.71,40.91,15.05,23.14,55.09,32.38,37.09
IO;2;174.95,176.14,140.37,34.6,124.15,57.31,110.23,184.65,203.54,109.21,146.23,9.29,76.97,101.33,43.09,250.25,92.7,187.81,160.46,81.97
IP;0;9.96,12.67,14.48,20.32,37.94,18.68,10.34,27.1,24.32,68.28,16.07,2.01,27.77,23.59,6.76,32.96,23.72,33.83,35.29,9.8
IQ;3;512.52,53.26,424.44,241.47,144.29,148.71,453.07,218.13,212.3,473.15,252.77,302.03,250.68,307.87,433.0,340.04,366.04,145.71,344.62,396.26
IR;1;60.84,91.8,78.21,78.75,46.29,104.47,76.03,93.2,62.65,17.03,120.85,87.06,89.05,10.16,55.81,52.47,69.7,14.11,47.99,78.48
IS;1;80.06,42.7,71.07,65.45,13.73,81.12,37.49,50.11,65.55,79.33,17.3,66.93,79.36,95.34,46.06,88.33,71.79,78.88,39.52,93.07
IT;2;181.27,233.8,116.3,19.27,128.21,200.73,151.79,137.87,125.05,81.77,137.21,43.63,167.3,52.93,175.55,182.32,295.44,150.09,161.9,208.86
IU;2;75.37,74.96,91.97,167.74,181.77,52.82,97.59,81.79,130.2,88.34,144.33,131.12,63.63,178.28,154.85,84.14,204.81,73.53,92.87,31.1
IV;3;396.7,408.05,266.46,165.95,118.03,434.91,383.11,32.95,613.5,382.11,409.47,169.65,65.4,200.07,239.45,427.66,240.86,12.96,220.03,236.49
IW;0;52.73,44.74,35.27,29.6,33.69,29.37,24.15,52.55,21.72,47.79,59.83,0.46,28.44,28.0,52.43,22.43,45.82,28.02,34.07,35.67
IX;1;45.53,50.39,58.32,68.78,53.94,74.85,64.96,59.17,110.21,10.11,68.65,87.13,74.99,40.98,54.39,89.19,48.59,57.57,64.56,31.78
IY;1;59.18,56.95,93.82,77.69,100.97,55.16,107.67,54.29,14.19,80.32,0.93,50.48,22.66,61.81,106.16,98.18,16.3,29.81,76.21,65.0
IZ;2;156.43,75.19,52.0,141.88,162.35,200.04,85.86,70.29,93.39,173.55,148.24,129.13,143.78,8.52,106.96,191.15,198.28,157.45,112.92,204.49
JA;1;78.89,70.0,48.35,33.71,63.5,109.83,76.23,41.17,45.3,57.17,84.58,68.74,54.96,67.46,39.3,92.38,64.5,87.97,68.11,38.38
JB;0;46.94,24.79,12.01,40.64,37.54,25.24,26.74,22.88,59.63,6.03,28.64,8.2,55.06,23.6,21.57,61.24,24.61,39.68,12.82,24.91
JC;3;125.49,252.79,303.44,381.41,331.67,220.48,295.54,94.96,136.29,80.33,268.42,404.41,37.16,356.92,167.66,491.69,217.83,196.21,106.64,505.66
JD;2;66.43,116.6,98.57,6.65,104.01,88.35,160.94,85.93,18.14,148.95,192.28,110.36,179.02,63.03,110.97,129.62,45.22,126.8,106.31,202.48
JE;0;24.93,34.96,35.19,58.52,20.46,37.19,24.9,20.66,16.69,26.37,25.97,32.13,9.25,28.59,24.32,21.17,3.38,11.84,43.1,19.92
JF;2;170.16,165.97,62.56,157.94,135.48,70.04,9.14,108.58,57.54,102.24,130.25,157.97,122.13,141.25,155.74,224.26,52.87,78.06,168.48,141.73
JG;2;113.19,55.49,139.58,172.42,72.78,65.58,34.6,70.62,139.51,115.62,92.18,311.46,173.49,216.89,109.15,101.56,85.68,95.18,219.08,185.67
JH;1;85.5,56.37,57.44,47.88,54.3,93.88,29.62,34.93,35.53,33.9,82.12,44.49,22.79,120.11,68.25,77.71,44.25,44.14,39.78,37.33
JI;0;23.1,35.7,2.16,38.78,51.09,15.94,14.13,32.19,20.25,20.63,23.63,34.17,28.9,34.95,30.73,17.5,36.84,29.75,10.18,29.45
JJ;2;152.59,82.9,101.56,77.29,100.37,162.69,128.25,134.21,205.42,112.92,82.42,131.83,57.34,245.37,100.93,112.38,50.74,217.05,115.21,15.49
JK;3;324.25,460.21,399.78,229.88,308.9,128.27,323.82,496.35,514.62,190.6,106.01,332.83,339.43,370.79,202.83,288.25,513.69,318.5,409.35,350.81
JL;0;28.8,15.58,39.4,17.08,44.21,39.79,33.3,24.67,23.22,6.55,36.18,23.39,40.33,42.35,24.06,22.59,23.59,55.11,19.06,34.08
JM;0;22.21,7.14,32.28,30.65,15.04,37.46,30.3,42.32,29.04,29.19,35.68,23.33,36.24,44.02,16.45,34.36,17.23,27.1,50.86,44.65
JN;0;48.77,20.84,30.71,38.29,15.8,28.31,8.64,52.37,31.91,22.72,51.48,12.94,13.37,11.31,12.33,23.37,3.0,49.75,32.03,25.36
JO;0;14.96,29.13,35.06,42.84,21.63,4.12,33.14,45.94,30.91,22.26,16.9,45.25,15.22,17.41,24.08,12.56,20.94,14.03,10.04,36.29
JP;0;15.26,30.95,43.65,15.44,27.44,23.98,46.81,7.4,11.21,11.65,22.7,15.19,32.75,53.69,29.5,21.64,19.39,16.73,0.47,33.65
JQ;0;59.15,36.65,3.81,2.17,19.51,20.05,21.84,41.04,41.61,27.51,10.31,38.36,10.0,3.94,37.73,29.92,30.21,32.43,14.33,24.27
JR;0;7.03,19.31,20.01,29.22,45.82,4.99,37.25,34.82,17.24,15.59,25.76,12.18,13.88,37.05,26.72,4.76,27.51,46.84,28.38,31.17
JS;2;97.15,176.96,102.41,180.42,95.44,118.93,152.83,95.26,36.78,154.4,79.13,203.31,112.02,124.76,124.74,29.29,217.03,66.43,167.82,21.97
JT;2;169.8,30.0,155.64,131.43,47.83,184.77,151.51,180.59,165.58,101.94,34.64,121.88,92.06,170.79,158.38,68.57,179.1,20.07,63.47,139.65
JU;3;191.34,311.12,121.35,300.12,66.13,163.3,277.84,380.78,123.53,297.01,137.18,186.1,382.35,297.68,101.9,358.48,203.45,29.38,172.79,29.8
JV;2;118.64,26.91,94.15,89.97,201.99,80.89,98.02,151.89,165.41,171.74,150.18,31.68,134.24,98.08,99.24,145.72,107.86,140.61,115.09,134.07
JW;3;176.73,57.71,486.89,223.59,445.92,266.07,181.1,45.9,338.43,348.51,356.58,54.66,191.52,50.4,168.64,287.97,369.02,235.89,402.08,469.51
JX;3;223.51,75.21,322.63,98.52,182.13,92.3,66.18,238.32,414.59,82.59,554.57,108.82,452.34,404.98,413.96,130.48,456.31,251.61,123.04,99.24
JY;0;29.5,13.31,1.1,23.76,29.99,0.59,22.36,16.87,19.73,56.69,22.4,16.08,13.54,27.9,15.72,17.9,31.34,6.91,18.81,27.91
JZ;3;163.46,223.27,2.0,420.38,8.91,202.84,209.52,159.76,450.2,264.35,248.81,252.51,212.4,127.34,464.76,247.77,392.61,320.66,208.27,329.18
KA;2;223.72,127.07,113.39,146.08,117.36,52.61,189.73,35.95,24.09,51.06,14.02,21.03,110.08,134.75,117.23,72.46,65.32,100.24,246.33,107.27
KB;1;85.83,42.36,68.52,22.17,32.17,59.51,64.1,54.23,0.28,77.77,115.13,41.93,66.23,90.09,75.83,65.25,41.31,92.24,54.37,70.52
KC;0;44.86,41.52,4.66,49.13,27.26,34.51,16.18,21.27,34.85,25.8,36.06,39.82,25.44,35.07,28.41,44.68,43.0,33.8,43.62,9.7
KD;3;284.42,484.57,273.22,496.28,262.85,311.08,213.97,417.66,128.03,364.81,349.48,422.55,78.11,46.36,115.58,240.22,336.53,204.41,315.67,366.52
KE;0;27.75,29.72,32.33,10.21,7.1,47.5,19.83,37.75,41.5,27.29,18.5,13.26,7.3,14.57,24.45,11.37,44.09,31.77,24.49,44.76
KF;2;205.16,29.26,168.57,75.52,25.77,179.1,105.81,39.6,140.57,148.55,64.3,130.76,76.72,152.95,105.94,186.58,174.12,157.78,220.25,85.25
KG;0;16.02,52.05,18.13,21.51,33.27,18.78,47.67,24.32,23.35,28.95,4.98,33.82,5.82,34.54,10.65,3.71,25.6,34.2,12.5,12.2
KH;3;301.09,282.47,118.58,259.67,67.5,295.75,148.4,220.19,147.18,397.47,207.1,334.76,245.46,413.62,513.79,221.84,264.51,165.16,299.38,362.2
KI;3;435.93,411.1,117.47,97.29,112.14,192.08,247.39,45.16,226.01,253.76,541.8,198.1,311.94,187.39,60.71,306.68,266.18,610.63,235.1,137.59
KJ;3;146.22,322.48,341.54,72.22,235.63,351.62,108.85,398.04,297.54,330.06,31.3,244.89,390.92,179.33,302.56,140.09,351.17,531.21,337.38,217.4
KK;0;31.43,41.49,24.68,34.06,39.29,4.12,36.82,38.56,2.29,22.66,31.16,23.86,17.74,23.69,20.2,5.18,26.96,52.59,16.03,39.08
KL;3;57.53,56.2,260.91,311.42,330.36,181.29,278.38,495.73,214.06,234.14,467.03,395.48,162.61,31.93,253.99,280.87,320.5,195.81,180.35,264.63
KM;3;96.39,114.7,275.52,191.69,284.65,343.85,366.92,341.7,445.52,507.76,171.65,159.26,232.51,300.53,83.85,123.41,272.89,279.8,241.98,388.99
KN;1;108.23,51.97,62.76,84.61,51.59,53.04,58.98,85.82,101.96,61.63,63.26,61.32,12.23,51.78,66.06,89.76,94.82,52.37,94.35,100.88
KO;2;157.12,58.62,90.44,156.57,144.4,180.41,79.25,238.68,167.37,115.26,70.14,66.87,173.97,192.98,64.46,191.93,76.55,71.89,93.72,141.54
KP;1;30.56,69.8,58.38,76.78,72.41,38.95,69.42,88.17,14.95,29.7,19.37,46.4,54.61,8.57,88.12,59.01,60.08,57.41,14.18,60.02
KQ;3;107.36,187.74,417.55,168.32,676.09,216.24,403.94,249.19,50.69,45.96,288.95,309.28,147.05,268.71,382.03,646.29,208.05,149.35,329.49,464.23
KR;1;78.96,94.76,49.3,96.37,34.36,101.46,82.42,147.57,31.63,73.65,42.36,58.55,49.14,34.25,39.22,76.74,61.59,107.58,103.88,53.85
KS;1;51.81,68.76,46.46,15.11,35.81,28.51,111.47,61.08,97.71,47.15,41.51,77.25,10.39,77.77,56.08,76.95,34.34,58.06,45.95,120.07
KT;3;195.99,226.28,378.53,268.76,155.5,181.72,338.54,222.97,361.84,355.13,366.35,361.01,143.4,34.5,291.91,317.21,302.48,453.8,241.52,344.15
KU;2;123.12,170.64,54.35,128.42,166.08,66.26,84.94,91.89,49.67,117.03,138.0,105.25,20.15,115.76,133.1,84.79,160.95,97.44,191.1,137.8
KV;1;32.45,75.47,91.92,94.38,51.04,81.49,40.34,48.43,173.41,49.05,60.61,68.44,70.64,86.07,44.31,60.89,27.13,32.87,67.86,113.37
KW;1;22.14,77.88,17.28,79.92,88.7,28.3,27.88,15.17,79.35,69.91,14.05,45.89,135.22,53.29,49.97,66.58,82.19,58.31,89.14,68.03
KX;2;5.52,148.41,81.65,109.99,202.84,206.79,144.65,21.92,31.25,26.36,119.47,185.2,100.61,191.76,26.8,43.85,56.34,255.18,97.94,105.38
KY;0;21.58,27.33,36.6,31.64,29.69,70.54,18.63,36.67,46.5,49.54,34.66,9.95,53.63,11.46,23.95,19.45,15.98,3.38,14.82,33.11
KZ;3;379.85,88.91,234.62,257.4,304.32,101.76,290.74,228.48,259.34,306.28,160.51,212.15,147.19,244.49,195.29,393.68,378.81,325.62,88.62,280.74
LA;3;281.37,128.25,63.27,451.11,300.89,210.77,340.26,148.1,167.96,190.9,244.22,214.02,342.27,410.1,129.06,295.46,264.05,234.19,457.23,291.2
LB;1;56.24,16.38,46.36,80.08,67.58,99.29,52.53,61.52,29.52,65.01,56.93,30.35,80.08,16.76,77.26,5.24,67.82,46.46,41.06,66.57
LC;3;140.42,314.04,266.59,163.51,321.24,183.15,287.85,329.09,51.41,365.4,357.43,272.57,476.54,229.35,354.39,216.46,416.07,249.56,310.59,391.81
LD;2;283.83,121.27,1.94,35.28,104.81,16.89,57.08,160.28,151.59,64.6,66.72,124.14,111.38,204.56,17.35,204.59,28.73,125.9,118.27,94.16
LE;2;70.21,155.34,99.64,52.1,129.23,191.24,297.19,17.88,47.21,22.81,4.3,141.07,211.99,83.74,6.3,183.53,33.85,227.91,101.7,178.2
LF;2;92.49,34.96,66.06,161.74,58.44,198.05,48.55,162.27,197.11,90.47,107.99,237.34,101.62,137.09,96.24,77.59,107.74,97.12,126.97,165.92
LG;1;89.24,71.89,94.95,118.29,38.64,39.34,51.65,15.16,64.24,39.05,49.08,34.31,110.21,57.77,55.02,50.0,12.12,27.97,98.67,36.25
LH;0;21.78,13.32,33.88,19.87,23.33,57.2,18.18,35.69,9.35,28.79,38.15,1.31,13.21,42.1,19.77,27.85,48.82,40.71,4.97,22.74
LI;2;122.83,104.99,99.24,200.24,104.16,16.32,175.49,97.9,96.91,126.18,133.1,79.45,144.32,84.04,131.42,108.1,111.31,142.16,101.3,54.54
LJ;3;115.23,359.78,159.54,182.69,305.17,414.25,409.35,47.3,189.52,342.61,325.51,93.88,385.57,11.08,61.81,218.1,481.42,341.65,78.67,180.29
LK;3;178.74,334.57,706.3,636.72,348.79,194.44,279.39,335.24,357.83,203.55,195.76,192.88,354.56,305.19,165.23,251.99,340.98,229.02,427.07,178.5
LL;3;236.43,222.99,344.09,399.5,356.32,26.79,258.49,280.81,163.05,167.89,277.25,3.87,269.33,200.78,169.62,517.9,360.41,223.98,247.03,374.67
LM;2;99.57,140.28,122.12,133.34,85.78,181.28,197.11,88.94,91.71,159.13,149.86,35.68,181.87,247.99,72.79,267.51,152.84,108.3,132.05,135.51
LN;2;152.36,135.95,37.71,196.33,44.63,31.29,69.67,168.63,55.34,65.43,164.4,200.24,223.8,144.96,15.32,135.8,69.8,126.7,105.5,88.89
LO;3;328.29,222.94,385.52,284.37,312.34,133.86,75.24,330.67,352.26,151.92,115.93,323.83,214.7,329.04,209.92,210.74,397.43,470.07,318.82,139.17
LP;2;156.72,64.54,156.6,173.97,95.56,39.79,13.58,67.63,90.85,47.26,223.81,205.12,11.57,40.3,91.76,150.25,23.05,79.68,143.47,16.91
LQ;1;20.55,67.06,45.88,34.34,66.61,49.17,54.25,31.81,29.5,63.9,37.22,69.9,21.51,56.29,89.64,69.18,46.17,67.05,101.29,22.84
LR;1;87.66,29.99,65.17,18.43,55.76,100.24,29.28,29.54,80.78,85.32,52.92,53.67,25.67,48.39,58.35,109.36,72.75,81.95,44.38,78.42
LS;0;21.47,22.82,11.21,22.38,32.27,24.13,25.6,34.66,31.37,28.18,37.27,33.2,1.45,47.55,41.28,49.81,13.08,21.44,30.49,23.32
LT;1;90.07,38.41,78.54,34.85,80.54,96.89,22.27,61.43,73.35,43.26,65.54,74.22,90.83,30.67,111.12,50.96,33.02,48.44,79.93,13.71
LU;0;18.37,42.88,39.24,4.67,32.77,7.59,8.72,53.6,20.12,48.79,20.21,41.93,12.94,24.04,8.48,28.18,19.76,54.95,12.86,18.39
LV;0;27.59,24.69,40.62,19.06,16.05,28.0,32.95,16.53,34.93,40.94,50.46,0.83,34.95,46.45,24.34,36.66,32.99,33.13,37.82,20.49
LW;0;37.33,16.06,52.77,12.66,24.01,17.45,56.68,16.19,9.3,22.06,19.63,1.01,18.82,32.98,39.44,10.47,39.91,9.6,34.41,31.94
LX;3;301.42,36.85,146.87,211.06,197.02,403.89,367.51,321.39,505.61,129.09,403.75,480.28,546.46,125.14,199.88,80.86,453.79,197.86,491.69,193.13
LY;3;339.8,295.44,289.43,271.93,266.15,347.92,316.09,191.79,455.91,372.53,369.17,543.59,77.04,176.45,399.15,345.28,379.87,314.92,162.76,413.76
LZ;0;18.18,32.15,41.69,22.31,27.79,31.5,37.99,34.91,2.06,25.35,28.69,40.5,42.69,56.65,28.48,44.06,3.81,2.6,45.3,15.72
MA;1;36.99,88.06,44.7,81.49,63.05,116.87,39.01,70.43,17.43,47.2,59.15,32.24,92.87,68.23,57.21,59.86,84.6,57.19,41.48,71.21
MB;2;12.8,34.98,58.92,134.64,229.73,172.97,84.87,131.96,36.72,99.19,189.29,152.63,45.09,36.62,97.16,99.8,17.32,81.66,118.85,40.9
MC;2;19.64,120.47,122.84,126.32,159.58,73.36,49.41,142.42,30.65,88.93,130.9,86.5,83.35,172.02,78.14,166.93,82.49,155.82,77.43,149.99
MD;0;21.56,24.07,18.82,19.68,33.12,15.2,16.59,22.39,15.34,32.52,39.86,23.73,8.77,31.95,18.21,31.47,25.72,10.92,27.34,48.8
ME;2;57.13,145.0,63.69,261.46,99.96,87.67,77.74,118.98,68.28,225.85,103.04,61.32,67.03,198.36,104.58,70.3,82.8,71.83,218.24,40.81
MF;1;9.86,57.03,59.18,68.17,31.78,112.12,97.2,20.58,73.43,54.6,12.23,18.42,127.27,46.01,50.94,4.63,8.09,96.97,39.58,58.74
MG;1;67.8,86.25,66.9,85.27,44.05,35.1,100.33,79.06,52.23,61.3,99.03,72.68,46.4,59.99,34.42,85.25,88.9,8.93,27.2,67.0
MH;2;106.95,201.04,69.5,46.85,153.56,234.73,140.66,25.42,155.44,103.13,64.46,196.48,239.71,209.09,47.48,169.46,104.89,32.82,148.79,24.32
MI;1;40.74,28.19,89.88,154.42,57.72,57.13,88.73,57.67,65.76,86.79,81.4,50.29,71.33,95.39,39.02,6.65,52.64,60.72,56.15,59.88
MJ;0;23.01,38.14,19.51,30.0,38.78,17.73,34.89,2.46,40.43,39.75,24.7,22.78,20.17,18.15,32.46,25.26,11.77,16.71,28.48,39.86
MK;1;74.07,162.26,25.23,39.27,28.47,2.77,56.13,64.74,87.34,60.03,76.15,57.51,103.76,76.33,1.98,75.57,43.76,44.58,75.75,61.43
ML;0;26.61,44.95,22.25,24.36,25.01,21.06,27.97,30.74,19.82,20.23,29.47,36.48,1.24,39.31,16.71,25.1,33.87,45.87,33.87,12.74
MM;2;58.39,105.74,117.96,44.42,76.27,111.71,97.55,137.41,49.7,1.65,148.71,134.98,85.16,25.03,61.67,129.64,43.99,120.1,117.6,95.42
MN;3;534.02,535.01,247.39,457.75,173.15,123.04,534.06,131.51,171.88,331.6,440.08,226.02,410.2,281.82,11.53,161.3,104.43,184.3,347.68,242.32
MO;3;317.32,492.18,212.59,287.94,123.4,15.85,28.55,97.25,290.42,69.4,389.51,102.46,385.49,401.97,325.67,317.08,164.44,244.48,481.21,237.39
MP;0;24.12,41.11,17.3,5.94,27.19,27.01,11.84,34.61,14.86,18.96,30.4,24.64,31.87,32.98,41.32,37.18,9.77,14.58,27.94,5.6
